History,7,Islamic Civilizations,Identify and describe the physical features and climate of the Arabian peninsula and its impact on the and nomadic and sedentary ways of life.,CAHIS.7.2.1,"Describe the growth of cities and trade routes among Asia, Africa, and Europe in addition to the products and inventions that emerged.",CAHIS.7.2.5,"Describe the Muslim scholars or Eurasia and Africa and their contributions to science, geography, mathematics, philosophy, medicine, art, and literature.",CAHIS.7.2.6,,
History,7,The Reformation,"Explain why the Catholic Church was weakening, and facing criticism (e.g., tax policies, selling of indulgences).",CAHIS.7.9.1,"Name and explain the teachings of major thinkers during the Reformation (e.g., Desiderius Erasmus, Martin Luther, John Calvin, William Tyndale).",CAHIS.7.9.2,"Explain the Protestants' new practices of church and self govenment, the impact of thosepractices, and which countries that remained Catholic and those that became Protestant.",CAHIS.7.9.3,Explain the counter-revolution that re-vitalized the Catholic Church as well as the diffusian of Christianity from Europe to other parts of the world. ,CAHIS.7.9.6,"Explain the Golden Age of cooperation between Jews and Muslims and their influence on art, literature, science,in addition to the termination of this cooperation due to religious persecution (e.g., the Spanish Inquisition and the expulsion of Jews and Muslims from Spain in 1492).",CAHIS.7.9.7,,,,,,,,,,,,,
History,7,Geography: Concepts & Locations,Explain the study of geography and identify the different elements of a map,CAHIS.CST.3,"Identify major regions, continents, and countries related to the study of World History",CAHIS.CST.3,Describe the impact that geographical features have on people or nation.,CAHIS.CST.3,,
History,7,The Renaissance,"Explain the origins and early stages of the Renaissance and the growth of cities, with a focus on the revival of classical learning and arts, and humanism. ",CAHIS.7.8.1,"Describe and explain the effects of the Silk Road, the travels of Marco Polo, and the growth of communication technologies. ",CAHIS.7.8.3,"Explain the achievements of some great Renaissance thinkers and artists, such as Da Vinci, Michelangelo, Machiavelli, Shakespeare, and others.",CAHIS.7.8.5,,
History,7,The Scientific Revolution,"Discuss the roots of the Scientific Revolution (e.g., Greek rationalism; Muslim science; Renaissance humanism).",CAHIS.7.10.1,"Describe and explain the significance of the new scientific theories (e.g., those of Copernicus, Galileo, Kepler, Newton) and the significance of new inventions (e.g., the telescope, microscope, thermometer, barometer).",CAHIS.7.10.2,Describe the scientific method and the influence of new scientific rationalism.,CAHIS.7.10.3,,
History,7,The European Enlightenment,"Describe the voyages of discovery in the 15th and 16th century that influenced the new European world view as well as the cultural exchanges and effects that took place (plants, animals, technology, culture, ideas).",CAHIS.7.11.1,"Explain the main ideas of the Enlightenment and it's connection to the Renaissance, Scientific Revolution, and Reformation, including the origins of modern capitalism and its effects. ",CAHIS.7.11.3,"Describe the major Enlightenment thinkers (e.g., John Locke, Charles-Louis Montesquieu, American founders) and their influence on the Enlightenment and on democratic documents (English Bill of Rights, American Declaration of Independence).",CAHIS.7.11.5,,
History,8,Industrialization,Explain the conditions that led to the rise of the industrial revolution including the influence of the agricultural revolution and the actions by the federal government.,CAHIS.8.12.1,"Identify and describe the major industrialists, inventors and their contributions during the industrial revolution ",CAHIS.8.12.4,"Describe the impact of industrialization on children, immigrants, women, factory workers, living conditions and the environment.",CAHIS.8.12.5,"Describe child labor, working conditions, and the policies that led to the labor movement and the key events in the labor movement.",CAHIS.8.12.7,Describe the Grangerism and Populism movements. ,CAHIS.8.12.8,,,,,,,,,,,,,
History,8,Revolutionary America,"Explain how new ideas (such as the Enlightenment, and Great Awakening) shaped the American Identity and eventually led them to revolt",CAHIS.8.1.1,"Explain the ideals of Thomas Jefferson's Declaration of Independence (Natural Rights, Inalienable Rights)",CAHIS.8.1.2,"Explain how the American Revolution affected other nations, especially France.",CAHIS.8.1.3,Explain why America has a government that is a Representative Democracy and how is it different than a Direct Democracy,CAHIS.8.1.4 
History,8,US Constitution,"Explain the inspiration and origins for the U.S. Constition including the Magna Carta, English Bill of Rights, Mayflower Compact, and Declaration of Independence as well as the weaknesses in the Articles of Conferation. ",CAHIS.8.2.1,"Explain the major debates during the forming of the Constitution (including: Shared Power, Federalism, Federal vs State Powers, The Great Compromise, Slavery, Three-Fifths Compromise, and Commerce Clause)",CAHIS.8.2.3,"Explain the main powers of government (Delegated, Reserved, and Concurrent Powers) set forth in the Constitution and the fundamental liberties ensured by the Bill of Rights (All 10 amendments) as well as the political philosophy behind this organization.",CAHIS.8.2.4,"Describe the principles of federalism, dual sovereignty, separation of powers, checks and balances, the nature and purpose of majority rule, and the ways in which the American idea of constitutionalism preserves individual rights.",CAHIS.8.2.7
History,8,Early America (Geography and Culture),"Describe the country's physical landscapes, political divisions, and territorial expansion during the terms of the first four presidents (Ex: Northwest Territory, Louisiana Purchase, Mississippi River, Northern vs Southern States, Washington, Adams, Jefferson, Madison)",CAHIS.8.4.1,"Explain the key points of the famous speeches given during the nation's founding  (e.g., Washington’s Farewell Address, Jefferson’s 1801 Inaugural Address, John Q. Adams’s Fourth of July 1821 Address).",CAHIS.8.4.2,"Explain the rise of capitalism and the conflicts that accompanied it  (e.g., Jackson’s opposition to the National Bank; early decisions of the U.S. Supreme Court that reinforced the sanctity of contracts and a capitalist economic system of law).",CAHIS.8.4.3,"Describe daily life, including traditions in art, music, and literature, of early national America (Key-words: Romanticism, Washington Irving, James Fenimore Cooper, Hudson River School, Spirituals, Civil Disobedience).",CAHIS.8.4.4
History,8,Civic Participation,"Define key political concepts that make American political institutions (ex: Republic, Limited Government, Virginia Declaration of Rights, Virginia Statute for Religious freedom, Suffrage).",CAHIS.8.3.1,"Describe the basic law-making process and how the Constitution provides many opportunities for citizens to participate in the political process and to influence government (ex: how bill becomes a law, function of elections, political parties, interest groups) and the function and responsibility of a free press.",CAHIS.8.3.6,"Explain the events that took place during the founding of the United States including the ordinances of 1785 and 1787, conflicts between Jefferson and Hamilton, Shay's Rebellion and other resistance to the central government. ",CAHIS.8.3.2,,
History,8,Civic Participation,,,,,,,,
History,8,Civic Participation,"Describe the basic law-making process and how the Constitution provides many opportunities for citizens to participate in the political process and to influence government (ex: how bill becomes a law, function of elections, political parties, interest groups) and the function and responsibility of a free press.",CAHIS.8.3.7,,,,,,
History,8,Early 1800s in the West,Describe the background and presidency of Andrew Jackson.,CAHIS.8.8.1,"Describe the causes American western expansion including the role of Manifest Destiny, and its impact on the Native Americans.",CAHIS.8.8.2,Describe the role of women in the west and their campaigns and accomplishments. ,CAHIS.8.8.3,"Describe the Mexican settlements, traditions, and attitude toward slavery as wellas the Mexican-American War and its effects",CAHIS.8.8.5
History,8,Abolishing Slavery,Describe the leaders of the abolition movement and their significance.,CAHIS.8.9.1,Explain the abolition of slavery in some states and the issues growing conflict over slavery with the adding of new territory to the United States. ,CAHIS.8.9.2,Describe the multiple political compromises involving slave and the significance of the Dred Scott v. Sandford decision (1857) and the Lincoln-Douglas debates (1858).,CAHIS.8.9.5,Describe the lives of free African Americans and the laws that limited their freedom and economic opportunities,CAHIS.8.9.6
History,8,Foreign Policy in Early Republic,"Describe the causes, effects, battles, events, and leaders in the War of 1812. ",CAHIS.8.5.1,Describe the changing boundaries of the United States as a result of expansion efforts including the significance of the Monroe Doctrine and the Mexican American War.,CAHIS.8.5.2,Describe the treaties between the United States and the Native American nations and the outcomes of these treaties. ,CAHIS.8.5.3,,
History,8,Civil War,"Identify the reasons for secession, and for President Lincoln's efforts to keep southern states in the Union.",CAHIS.8.10.1,"Describe the comparative advantages of the Union and Confederacy, and identify the role of key generals, soldiers and African-American troops.",CAHIS.8.10.2,Describe Abraham Lincoln's presidenicy including his most famous speeches.,CAHIS.8.10.4,Describe the major events in the Civil War including the battles and General Lee's surrender at Appomattox,CAHIS.8.10.6
History,8,Reconstruction,"Define Reconstruction and identify the Radical Republicans, Andrew Johnson, and Black Codes.",CAHIS.8.11.1,"Explain the rights and restrictions on African Americans including the Freedmen's Bureau and the Jim Crow Laws, and the resulting movement of former slaves to the cities. ",CAHIS.8.11.3,"Identify and describe the 13th, 14th, and 15th Amendments to the Constitution.",CAHIS.8.11.5,Describe the rise of the Ku Klux Klan and the effects of the Klan.,CAHIS.8.11.4
History,8,Early 1800s in Northeast America,Explain the rise and influence of industrialization in the Northeast as well as the economic and political factors involved building transportation systems.,CAHIS.8.6.1,Describe the reasons for the wave of immigration from Northern Europe to the United States and their impact on cities. ,CAHIS.8.6.3,Describe the women's suffrage movement during the 1800s and the communities of African Americans who gained freedom in the North.,CAHIS.8.6.6,Describe the developments in the American education system during the 1800s as well as the themes in art that emerged during the time period. ,CAHIS.8.6.5
History,8,Early 1800s in the South,Describe the agrarian economy in the South and the significance of the cotton and the cotton gin. ,CAHIS.8.7.1,Explain the causes and effects of slavery in addition to slave resistance. ,CAHIS.8.7.2,Describe Southern society in the 1800s including the influence of the physical environment on events. ,CAHIS.8.7.3,Compare and contrast the lives and opportunities of free and enslaved African Americans. ,CAHIS.8.7.4
History,"9,10",Responses to the Industrial Revolution,"Identify the differences between economic systems (COMMUNISM, CAPITALISM, SOCIALISM)",CAHIS.10.3.6,"Identify how people RESPONDED to the changes of the Industrial Revolution (Labor Unions, Romanticism, Realism)",CAHIS.10.3.7,,,,
History,"9,10",Napoleon,"Describe the rise of Napoleon, the Napoleonic Code, and Nationalism.",CAHIS.10.2.4,"Describe the fall of Napoleon, the Congress of Vienna, and Balance of Power",CAHIS.10.2.5,,,,
History,"9,10",Imperialism in Southeast Asia and the Pacific,"Explain the major causes, effects and perspectives of imperialism in Southeast Asia and the Pacific islands",CAHIS.10.4.2 ,Describe the ways in which Thailand resisted imperialism and remained independent,CAHIS.10.4.4,Describe U.S. imperialism in the Philippines and Hawaii,CAHIS.10.4.2,,
History,"9,10",Enabling Forces of Imperialism,Explain how industrialization allowed Europeans to imperialize,CAHIS.10.4.1,Describe how diseases helped Europeans imperialize,CAHIS.10.4.1,Explain the advantages that Europeans had (like political unity and a written language) when imperializing other nations.,CAHIS.10.4.1,,
History,"9,10",Mexican Revolution,Describe the context and causes of the Mexican Revolution.,CAHIS.10.2.3,Describe the stages of the Mexican Revolution.,CAHIS.10.2.3,,,,
History,"9,10",Latin America and U.S. Imperialism,Describe the causes of United States' imperialism in Latin America,CAHIS.10.4.2,"Explain the significance of the Monroe Doctrine, the Panama Canal and The Roosevelt Corollary",CAHIS.10.4.2,Explain the importance of the Spanish American War and U.S. Imperialism in Cuba,CAHIS.10.4.2,,
History,"9,10",Western Ideals and Influences on Enlightenment,"Explain the similarities and differences between the governments in the Greco Roman and Judeo Christian civilizations (Direct Democracy, Republic, Judaism, Christianity, Monotheism, Polytheism, Twelve Tables, Ten Commandments)",CAHIS.10.1.1,Explain the major works and beliefs of Greek philosophers like Aristotle and Plato,CAHIS.10.1.2,Describe the influence of the US Constitution on other countries around the world,CAHIS.10.1.3,,
History,"9,10",Early European Democratic Documents,Identify the tenets of Magna Carta (1215) and its impact,CAHIS.10.2.2,Identify the principles of the English Bill of Rights (1689) and its impact over the monarch,CAHIS.10.2.2,,,,
History,"9,10",Early European Democratic Documents,Identify the principles of the US Declaration of Independence (1776) and its influences from the Enlightenment period,CAHIS.10.2.2,"Identify what influenced the writing of the US Constitution (1788) and the Bill of Rights (1789) and what they guaranteed, as well as describe the American Revolution",CAHIS.10.2.2,,,,
History,"9,10",Inventors and Inventions of the Industrial Revolution,List the technologies that were developed during the Industrial Revolution,CAHIS.10.3.2,Analyze the impact that new technologies had in the factories and in the home as well as on the economy and society,CAHIS.10.3.2,,,,
History,"9,10",Washington State History: Coastal and Plateau Native Cultures,Identify and describe cultural practices and attributes of both Coastal and Plateau indigenous groups.,,Explain various ways that white settlers and the development of Washington State impacted native peoples and the way they lived.,,Identify some of the challenges of treaty-making between native groups and the U.S. government. Describe the rights promised to indigenous peoples in treaty documents.,,,
History,"9,10",Washington State History: Washington's Involvement in World War II,Describe Washington Stateâ€™s involvement in World War II.,,Explain the effects of incarceration on Japanese people in Washington State.,,,,,
History,"9,10",Washington State History: Statehood and Constitution,Describe the process of the regionâ€™s development into a state by 1889. Explain the growth of Washington's economy.,,Identify some of the values embedded within the Washington State Constitution. Explain how Washington state government is organized and describe which features of direct democracy are included in our Constitution.,,,,,
History,"9,10",Forms of Government,Describe the purposes of government.,CAHIS.10.2.1,"Define and identify examples of monarchies (absolute monarchy, constitutional monarchy.)",CAHIS.10.2.1,"Define and identify examples of democracies (representative democracy, direct democracy.)",CAHIS.10.2.1,Define and identify examples of dictatorships and anarchy,CAHIS.10.2.1
History,"9,10",Enlightenment Philosophers,Describe the Enlightenment Period and its major ideas,CAHIS.10.2.1,"Explain Thomas Hobbes' views on human nature, government, and his impact on modern government.",CAHIS.10.2.1,"Explain John Locke's  views on human nature, government, and his impact on modern government.",CAHIS.10.2.1,"Explain Jean Jacques Rousseau's  views on human nature, government, and his impact on modern government.",CAHIS.10.2.1,"Explain Baron de Montesquieu's  views on human nature, government, and his impact on modern government.",CAHIS.10.2.1,"Explain Simone Bolivar's  views on human nature, government, and his impact on modern government.",CAHIS.10.2.1,,,,,,,,,,,
History,"9,10",French Revolution Causes,Describe the 3 estates of France's Old Regime and their power and relationship to one another.,CAHIS.10.2.4,"Describe France's economic, social, and political issues that led to the revolution, including the impact of the Enlightenment.",CAHIS.10.2.4,"List and describe key historical events that led to the start of the French Revolution. (The Estates General, National Assembly, Tennis Court Oath, Storming of the Bastille)",CAHIS.10.2.4,,
History,"9,10",French Revolution Effects,"Describe the role and impact of women and peasants in the revolution (The Great Fear, and the Women's March).",CAHIS.10.2.4,"Explain the political reforms and changes instituted by the National Assembly, including the French Declaration of Rights of Man.",CAHIS.10.2.4,"Identify the violent effects of the Revolution after the King's attempted escape, including the September Massacres, the splitting of the National Convention, the rise of the Jacobins, and the execution of the King.",CAHIS.10.2.4,"Identify the leaders of the Reign of Terror, their reasons, and their impact on France's future government",CAHIS.10.2.4
History,"9,10",Industrial Revolution Causes,Explain how the Agricultural Revolution led to the Industrial Revolution.,CAHIS.10.3.1,"Explain the geographical, political, and economic factors that made England (instead of other countries) the first country to industrialize.",CAHIS.10.3.1,"Explain the geographical, political, and economic factors that made England (instead of other countries) the first country to industrialize.",CAHIS.10.3.5,,
History,"9,10",Industrial Revolution Effects,Describe society during the Industrial Revolution including population shifts and class structures,CAHIS.10.3.3,Explain the living and working conditions during the Industrial Revolution,CAHIS.10.3.4 ,Explain the effects of Labor Unions and the Long Term effects of Industrial Revolution,CAHIS.10.3.4 ,,
History,"9,10",Imperialism Causes,Explain what imperialism means and when it began,CAHIS.10.4.1,List the various motives that European countries had to imperialize,CAHIS.10.4.1,,,,
History,"9,10",India and Imperialism,"Describe why and how the British controlled India, and its social and economic effects",CAHIS.10.4.2,"Explain how the Indians responded to British imperialism and the long term results (Key Words: Sepoy Mutiny, Rowlatt Act, Indian National Congress, Amritsar Massacre, Gandhi, Civil Disobedience, Partition)",CAHIS.10.4.4,,,,
History,"9,10",Scramble for Africa and Imperialism in Congo,Explain the significance of the Berlin Conference and why the Europeans decided to colonize Africa (Scramble for Africa),CAHIS.10.4.2,Explain how and why the Congo was colonized,CAHIS.10.4.2,Describe the effects of Imperialism under King Leopold's reign,CAHIS.10.4.3,"Explore the legacy and impact of imperialism in the Congo, including the Rwandan Genocide",CAHIS.10.4.3
History,"9,10",TOTALITARIAN GOVERNMENTS: Rise of Fascism and Mussolini,Fascism,CAHIS.10.7.3 ,Conditions that Led to Rise of Fascism,CAHIS.10.7.3 ,Rise of Mussolini to Power,CAHIS.10.7.3 ,Playlist Feedback,CAHIS.10.7.3 
History,"9,10",COLD WAR: Eastern European Uprisings & Collapse of Soviet Union,Destalinization,CAHIS.10.9.5,Eastern European Uprisings,CAHIS.10.9.5,Arms Race & Space Race,CAHIS.10.9.5,Glasnost & Perestroika,CAHIS.10.9.5,Collapse of the Soviet Union,CAHIS.10.9.7,,,,,,,,,,,,,
History,"9,10",COLD WAR: Mao and Communism in China,"Mao's Beliefs, Rise, Reforms",CAHIS.10.9.4,Great Leap Forward,CAHIS.10.9.4,Cultural Revolution,CAHIS.10.9.4,Modern China & Tiananmen Square Uprising,CAHIS.10.9.4
History,"9,10",Post-WWI: Negotiating Peace,Aims and negotiating roles of world leaders in peace process,CAHIS.10.6.1,Goals and influence of Woodrow Wilson's 14 points,CAHIS.10.6.1,Terms and influence of the Treaty of Versailles,CAHIS.10.6.1,Establishment and issues of the League of Nations,CAHIS.10.6.1
History,"9,10",MODERN WORLD: Modern Case Studies,Syrian Civil War & Unrest in Egypt,CAHIS.10.10.1,Iran and Nuclear Proliferation,CAHIS.10.10.1,Israeli-Palestinian Conflict from Multiple Perspectives,CAHIS.10.10.1,Fundamentalism and Women's Rights,CAHIS.10.10.1
History,"9,10","Causes of WWI: Militarism, Alliances, Imperialism, and Nationalism",Identify the MAIN causes of WWI,CAHIS.10.5.1 ,Create a timeline of events that led to the breakout of war,CAHIS.10.5.1 ,Identify political and economic rivalries and ethnic and ideological conflicts that contributed to the breakout of war,CAHIS.10.5.1 ,,
History,"9,10",WWI: Battles and Geography,Identify and place on a map the key countries (and alliances) of WWI,CAHIS.10.5.2,Summarize what occurred in important battles of WWI,CAHIS.10.5.2,Explain how geographic factors affected military decisions and outcomes,CAHIS.10.5.2,,
History,"9,10",HOLOCAUST: Liberation and Effects,Liberation of the Camps,CAHIS.10.8.5,The Human Impact of the Holocaust,CAHIS.10.8.5,Accountability and Denial,CAHIS.10.8.5,,
History,"9,10",WWII: US Entry and Pacific Theater Events,U.S. Isolationism and Increasing Involvement,CAHIS.10.8.2 ,Key Battles and Turning Points,CAHIS.10.8.3 ,Geographic Factors of the War in the Pacific,CAHIS.10.8.3 ,,
History,"9,10",WWII: End of War in the Pacific,End of War in the Pacific,CAHIS.10.8.3 ,Leaders of the War in the Pacific,CAHIS.10.8.4,Causes and Effects of the Use of Atomic Bombs,CAHIS.10.8.6,Human Cost of the War in the Pacific,CAHIS.10.8.6
History,"9,10",WWI: Total War,Total War,CAHIS.10.5.4,Propaganda,CAHIS.10.5.4,Women's Involvement in World War I,CAHIS.10.5.4,,
History,"9,10",WWI: US Entry/ Russian Exit,Russian Exit,CAHIS.10.5.3,US Entry,CAHIS.10.5.3,,,,
History,"9,10",REVOLUTIONS: Context and Causes of Russian Revolution,Conditions in Russia,CAHIS.10.7.1,Major Causes,CAHIS.10.7.1,Communism,CAHIS.10.7.1,,
History,"9,10",REVOLUTIONS: Events of Russian Revolution,"February Revolution (March 8, 1917)",CAHIS.10.7.1,"October Revolution (aka Bolshevik Revolution, Nov 7-8, 1917)",CAHIS.10.7.1,Civil War,CAHIS.10.7.1,Russia Under Lenin,CAHIS.10.7.1
History,"9,10",TOTALITARIAN GOVERNMENTS: Rise of Hitler,Weimar Republic,CAHIS.10.7.3 ,Nazism,CAHIS.10.7.3 ,Entry into Politics,CAHIS.10.7.3 ,Gaining Power,CAHIS.10.7.3 
History,"9,10",WWII: European Theater and End of War Europe,Key Battles and Turning Points,CAHIS.10.8.3,Human Cost of WWII,CAHIS.10.8.6,Planning Post-War Europe,CAHIS.10.9.1,,
History,"9,10",MODERN WORLD: Israel/Palestine,Reasons for Establishment of Israel,CAHIS.10.9.6,International Actions,CAHIS.10.9.6,Causes of the Israeli-Palestinian Conflict,CAHIS.10.9.6,The War and Peace Process,CAHIS.10.9.6,Israeli and Palestinian Nationalism,CAHIS.10.9.6,,,,,,,,,,,,,
History,"9,10",COLD WAR: Korean and Vietnam Wars,Proxy Wars & Containment,CAHIS.10.9.3,Korean War,CAHIS.10.9.3,Vietnam War,CAHIS.10.9.3,,
History,"9,10",COLD WAR: Issues in Latin America,Challenges facing Latin America,CAHIS.10.9.3,Cuba during the Cold War,CAHIS.10.9.3,Chile's Internal Politics & the Coup,CAHIS.10.9.3,Nicaraguan Politics and Civil War,CAHIS.10.9.3
History,"9,10",HUMAN RIGHTS: History and Definition,Defining Human Rights,CAHIS.10.9.8,The UN and the History of the UDHR,CAHIS.10.9.8,Key Articles and Enforcement of the UDHR,CAHIS.10.9.8,,
History,"9,10",Post-WWI: Effects of WWI,Shifts in Borders,CAHIS.10.6.2 ,Disillusionment,CAHIS.10.6.3 ,Influence of WWI on Art/Lost Generation,CAHIS.10.6.4 ,,
History,"9,10",TOTALITARIAN GOVERNMENTS: Comparing tools and actions of totalitarian leaders,"Totalitarianism (Key traits, Conditions, Totalitarian gov'ts in history, Difference from authoritarianism)",CAHIS.10.7.3 ,Tools Totalitarian Leaders use to Maintain Power,CAHIS.10.7.3 ,"Comparing Totalitarian Governments (Italy, Germany, Russia)",CAHIS.10.7.3 ,,
History,"9,10",GENOCIDE: Armenian Genocide,"Defining "Genocide"""efining """",CAHIS.10.5.5,What happened to the Armenians under Ottoman Rule,CAHIS.10.5.5,"Was what happened a "Genocide"?""as what ha",CAHIS.10.5.5,Aftermath and Impact of Genocide,CAHIS.10.5.5
History,"9,10",TOTALITARIAN GOVERNMENTS: Stalin's rise to power,Stalin's Rise and Cult of Personality,CAHIS.10.7.2 ,Economic Policies,CAHIS.10.7.2 ,Getting Rid of Enemies,CAHIS.10.7.2 ,Daily Life: Positives and Drawbacks,CAHIS.10.7.2 
History,"9,10",WWI: Nature and Cost of War,Trench Warfare,CAHIS.10.5.4,New Weapons,CAHIS.10.5.4,Effect of war on people,CAHIS.10.5.4,Colonial Soldiers,CAHIS.10.5.4
History,"9,10",HOLOCAUST: Ideas Behind Holocaust,Eugenics,CAHIS.10.8.5,Antisemitism and its effects,CAHIS.10.8.5,Nazi Platform and Racial/Genetic Policy,CAHIS.10.8.5,,
History,"9,10","HOLOCAUST: Stages, Events and Conditions",Stage 1: Discrimination,CAHIS.10.8.5,Stage 2: Deportation (Ghettos),CAHIS.10.8.5,Stage 3: Final Solution (Mass Murder),CAHIS.10.8.5,,
History,"9,10","WWII: Japanese, German, and Italian Aggression",Japan Builds an Empire,CAHIS.10.8.1 ,Mussolini Seeks to build Colonial Empire Like Britain and France,CAHIS.10.8.1 ,Hitler Violates Treaty of Versailles,CAHIS.10.8.1 ,,
History,"9,10",COLD WAR: Causes & Alliances,Ideologies & Causes of the Cold War,CAHIS.10.9.2,Rising Tensions,CAHIS.10.9.2,Nuclear Weapons & The Arms-Race,CAHIS.10.9.2,Alliances,CAHIS.10.9.8
History,"9,10",Globalization,"Describe the rise of globalization as a result of developments in the world economy, new technology and communication.",CAHIS.10.11,Explain the effects of globalization on individual countries as well as relationships between countries,CAHIS.10.11,,,,
History,11,Culture and Society in Antebellum America,Describe the rise and effects of the Second Great Awakening.,AP-USH.4.1.II.A,Describe the national culture that emerged during the antebellum period and the influence from art and literature movements from abroad.,AP-USH.4.1.II.B,"Describe the social movements that emerged during antebellum America including abolition, women's rights, and voluntary orgnaizations.",AP-USH.4.1.III.A,,
History,11,Politics and Government in Antebellum America,Describe the debates that took place in the early 1800s including the power of the federal government and foreign relations and the influence of regional interests on decisions and policies.,AP-USH.4.1.I.A,Describe the rise of Andrew Jackson and the characteristics of his presidency.,AP-USH.4.1.I.C,Identify and describe the major Supreme Court decisions during the 1800s and the precedents set. ,AP-USH.4.1.I.B,,
History,11,"Populists, Women, and African Americans during the Industrial Age",Describe the rise of the populist movement and the influence of the Populist Party.,AP-USH.6.1.III.A,,,,,,
History,11,"Populists, Women, and African Americans during the Industrial Age",Explain the political parties that emerged following the civil war and the movement for reforms in government.,AP-USH.6.3.II.A,Describe the activities and organizing efforts of women during the industrial era.,AP-USH.6.3.II.B,"Describe the Supreme Court case Plessy v. Ferguson that upheld segregation, the discrimination and violence faced by African Americans and efforts of civil rights organization for social and racial equality.",AP-USH.6.3.II.C,,
History,11,Urban Society during the Industrial Revolution,Describe the effects of the Industrial Revolution on the increased standard of living and the growth of the middle class.,AP-USH.6.1.I.C,"Explain the rise of "political machines" in cities during the industrial revolution.""xplain the rise of "political machines" in cities during the in""plain the rise of "political machines" in c""lain the rise of "politi""ain th",AP-USH.6.1.I.D,"Describe the growth of cities due to immigration, the migration of African Americans and the debates that emerged over cultural assimilation.",AP-USH.6.2.I.A,,
History,11,British Colonial America,Describe the push and pull factors that drew British migrants to the colonies,AP-USH.2.1.I.C,Decribe the British colonies in the Chesapeake and North Carolina regions with a focus on the tobacco economy.,AP-USH.2.1.II.A,Describe the British colonies in the New England region with a focus on the influence of the Puritans.,AP-USH.2.1.II.B,,
History,11,The American West,"Describe the motives for American migration west, including the transcontinental railroad and opportunities in mining and ranching.",AP-USH.6.2.II.A,"Describe the conflicts between Americans moving west and the Native American tribes, and the ways in which the United States government violated treaties with Native American tribes. ",AP-USH.6.2.II.C,Describe the efforts and successes of Native Americans in preserving their cultural and tribal identities despite government policies of assimilation. ,AP-USH.6.2.II.E,,
History,11,The Progressive Movement,Describe the main issues that motivated the Progressive Movement.,AP-USH.7.1.II.A,Describe the government reforms sought by the Progressive Movement as well as its internal divisions.,AP-USH.7.1.II.B,,,,
History,11,The Early Republic,Describe the presidency of George Washington and John Adams and the precedents they set.,AP-USH.3.2.III.A,Describe the debates that took place regarding the national government and the formation of political parties.,AP-USH.3.2.III.B,"Explain the expansion of slavery in the deep South, the west, and the antislavery sentiments that emerged.",AP-USH.3.2.III.C,Describe the ideas about national identity in its early years and how these ideas manifested in art and literature. ,AP-USH.3.2.III.D
History,11,"Demographic Shifts, Developments in Science and Technology","Describe the new developments in science and technology enhanced the economy and
transformed society, while manufacturing decreased.",AP-USH.9.2.I.A,Describe the shifts in U.S. demographics that had significant cultural and political implications.,AP-USH.9.2.II.A,,,,
History,11,Early American Migration and Conflict,"Describe the land disputes that took place between the federal government and Native American nations, the alliances Native Americans formed to resist American settlement, and the Spanish mission settlements in California.",AP-USH.3.3.I.A,Explain the key points of the Northwest ordinances and its effects as well as the culture and tensions that emerged as a result of American migration.,AP-USH.3.3.I.B,"Describe the United States relations with the presence of Spain, Britain and France in North America including the impact of the war between France and Britain after the French Revolution.",AP-USH.3.3.II.A,,
History,11,America in the 1950s,Describe the U.S. economy and society in the post-WWII era,AP-USH.8.3.I.A,"Describe the characteristics of post-WWII mass culture and the response to it from artists, intellectuals, and youth.",AP-USH.8.3.II.A,,,,
History,11,The U.S. and the Cold War,Describe the post-World War II tension between the U.S. and the Soviet Union and the policies that resulted from this tension,AP-USH.8.1.I.A,"Describe the direct and indirect controntation between the United States and the Soviet Union, including the alliances built with new nations.",AP-USH.8.1.I.C,Describe the attempts by the United States to contain communism through military engagement in Korea and Vietnam.,AP-USH.8.1.I.B,"Describe the debates that took place during the Cold War over the power of the federal government, American nuclear weapons, and the protection of civil liberties. ",AP-USH.8.1.II.A
History,11,The Rise of American Conservatism and the Reagan Presidency,"Describe the rise and ideology of the conservative movement in the 1960s and 1970s, and the resulting organizing and activism that occured.",AP-USH.8.2.III.C,"Describe the conservative beliefs regarding the need for traditional social values and a reduced role for government, and how these beliefs were realized during the Reagan presidency.",AP-USH.9.1.I.A,"Describe Reagan's interventionist foreign policy that continued in later administrations, even after the end of the Cold War.",AP-USH.9.3.I.A,,
History,11,U.S. and Terrorism,"Describe the events of September 11, 2001",AP-USH.9.3.II.A,Explain the domestic and foreign policy changes that resulted from September 11,AP-USH.9.3.II.C,Describe the effects of September 11 civil liberties and human rights,AP-USH.9.3.II.B,,
History,11,Civil War,Describe the advantages and strategies of the Union and the Confederacy during the Civil War.,AP-USH.5.3.I.A,"Explain the motives, decisions, and actions by Abraham Lincoln during the Civil War including his most famous speeches. ",AP-USH.5.3.I.B,Describe the results and effects of the war with a focus on legislation promoting western transportation and economic development.,AP-USH.5.1.I.D,,
History,11,The Great Depression and the New Deal,"Explain how Franklin D. Roosevelt attempted to end the Great Depression, provide relief to individuals, and reform the American economy.",AP-USH.7.1.III.A,"Describe the debates that took place during the New Deal, its effect on the role of government, and how it did and did not include African Americans.",AP-USH.7.1.I.C,,,,
